cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_34,1,2,2,1,2,1,2,2,2,0
216_33,1,2,2,1,2,1,2,0,2,0
216_32,1,1,1,1,0,2,2,1,1,0
216_31,1,1,1,1,0,2,2,1,1,0
216_28,1,1,1,1,2,0,2,1,1,0
216_26,1,0,1,1,0,0,2,1,1,1
216_23,0,1,2,0,0,0,2,1,1,2
216_22,1,1,2,2,2,0,2,0,1,0
216_21,0,1,2,2,2,0,2,0,1,0
216_19,2,1,2,1,0,0,2,0,1,0
216_17,2,1,2,1,0,0,2,0,1,1
216_8,0,1,0,0,1,2,2,1,2,2
216_7,0,1,0,0,1,2,2,1,2,2
216_6,2,1,0,0,1,2,2,1,0,2
216_5,2,1,0,0,1,2,2,1,0,2
216_4,0,1,1,0,1,2,2,1,1,2
216_3,0,1,1,0,1,2,2,1,1,2
216_2,0,1,1,0,1,2,2,1,1,2
216_1,0,1,1,0,1,2,2,1,1,2
216_10,0,1,0,0,2,2,2,1,0,0
216_9,0,1,0,0,2,2,2,1,0,0
216_12,0,1,1,2,0,2,2,1,0,2
216_11,0,1,1,0,2,2,2,1,0,2
216_16,0,1,0,2,2,2,2,1,0,0
216_15,1,1,0,2,2,2,2,1,0,0
216_14,2,1,0,2,2,2,2,1,0,0
216_13,0,1,0,2,2,2,2,1,0,0
